Father,Father Name,Father No of pairs,Father Qty,Child,Child Name,Child Qty,Process,Process Order
4-MCS-3290-TA-G10,SF-MCS-3290-Tan-Gents-10,1,1,5-CO03-0007,Raw material-Components-Rivets-7 MM RIVET BOTTOM,4,Marking,5
4-MCS-3290-TA-G10,SF-MCS-3290-Tan-Gents-10,1,1,4-PCS1-3290-TA-G,Semi Finished-PC FOR STITCHING-3290-Tan-Gents,1,Marking,5
4-MCS-3290-TA-G10,SF-MCS-3290-Tan-Gents-10,1,1,4-FCM-3290-TA-G,Semi Finished-FC FOR MARKING-3290-Tan-Gents-G,2.4,Marking,5
4-MCS-3290-TA-G10,SF-MCS-3290-Tan-Gents-10,1,1,MARKING-CHARGES,,1,Marking,5
4-MCS-3290-TA-X11,SF-MCS-3290-Tan-Giants-11,1,1,MARKING-CHARGES,,1,Marking,5
4-MCS-3290-TA-X11,SF-MCS-3290-Tan-Giants-11,1,1,4-PCS1-3290-TA-G,Semi Finished-PC FOR STITCHING-3290-Tan-Gents,1,Marking,5
4-MCS-3290-TA-X11,SF-MCS-3290-Tan-Giants-11,1,1,4-FCM-3290-TA-G,Semi Finished-FC FOR MARKING-3290-Tan-Gents-G,2.4,Marking,5
4-MCS-3290-TA-X11,SF-MCS-3290-Tan-Giants-11,1,1,5-CO03-0007,Raw material-Components-Rivets-7 MM RIVET BOTTOM,4,Marking,5
4-MCS-3290-TA-X12,SF-MCS-3290-Tan-Giants-12,1,1,MARKING-CHARGES,,1,Marking,5
4-MCS-3290-TA-X12,SF-MCS-3290-Tan-Giants-12,1,1,4-PCS1-3290-TA-G,Semi Finished-PC FOR STITCHING-3290-Tan-Gents,1,Marking,5
4-MCS-3290-TA-X12,SF-MCS-3290-Tan-Giants-12,1,1,5-CO03-0007,Raw material-Components-Rivets-7 MM RIVET BOTTOM,4,Marking,5
4-MCS-3290-TA-X12,SF-MCS-3290-Tan-Giants-12,1,1,4-FCM-3290-TA-G,Semi Finished-FC FOR MARKING-3290-Tan-Gents-G,2.4,Marking,5
4-MCS-3290-WT-G06,SF-MCS-3290-White-Gents-06,1,1,5-CO03-0007,Raw material-Components-Rivets-7 MM RIVET BOTTOM,4,Marking,5
4-MCS-3290-WT-G06,SF-MCS-3290-White-Gents-06,1,1,MARKING-CHARGES,,1,Marking,5
4-MCS-3290-WT-G06,SF-MCS-3290-White-Gents-06,1,1,4-FCM-3290-WT-G,Semi Finished-FC FOR MARKING-3290-White-Gents-G,2.4,Marking,5
4-MCS-3290-WT-G06,SF-MCS-3290-White-Gents-06,1,1,4-PCS1-3290-WT-G,Semi Finished-PC FOR STITCHING1-3290-White-Gents,1,Marking,5
4-MCS-3290-WT-G07,SF-MCS-3290-White-Gents-07,1,1,4-FCM-3290-WT-G,Semi Finished-FC FOR MARKING-3290-White-Gents-G,2.4,Marking,5
4-MCS-3290-WT-G07,SF-MCS-3290-White-Gents-07,1,1,4-PCS1-3290-WT-G,Semi Finished-PC FOR STITCHING1-3290-White-Gents,1,Marking,5
4-MCS-3290-WT-G07,SF-MCS-3290-White-Gents-07,1,1,MARKING-CHARGES,,1,Marking,5
4-MCS-3290-WT-G07,SF-MCS-3290-White-Gents-07,1,1,5-CO03-0007,Raw material-Components-Rivets-7 MM RIVET BOTTOM,4,Marking,5
4-MCS-3290-WT-G08,SF-MCS-3290-White-Gents-08,1,1,4-FCM-3290-WT-G,Semi Finished-FC FOR MARKING-3290-White-Gents-G,2.4,Marking,5
4-MCS-3290-WT-G08,SF-MCS-3290-White-Gents-08,1,1,5-CO03-0007,Raw material-Components-Rivets-7 MM RIVET BOTTOM,4,Marking,5
4-MCS-3290-WT-G08,SF-MCS-3290-White-Gents-08,1,1,MARKING-CHARGES,,1,Marking,5
4-MCS-3290-WT-G08,SF-MCS-3290-White-Gents-08,1,1,4-PCS1-3290-WT-G,Semi Finished-PC FOR STITCHING1-3290-White-Gents,1,Marking,5
4-MCS-3290-WT-G09,SF-MCS-3290-White-Gents-09,1,1,4-FCM-3290-WT-G,Semi Finished-FC FOR MARKING-3290-White-Gents-G,2.4,Marking,5
4-MCS-3290-WT-G09,SF-MCS-3290-White-Gents-09,1,1,5-CO03-0007,Raw material-Components-Rivets-7 MM RIVET BOTTOM,4,Marking,5
4-MCS-3290-WT-G09,SF-MCS-3290-White-Gents-09,1,1,MARKING-CHARGES,,1,Marking,5
4-MCS-3290-WT-G09,SF-MCS-3290-White-Gents-09,1,1,4-PCS1-3290-WT-G,Semi Finished-PC FOR STITCHING1-3290-White-Gents,1,Marking,5
4-MCS-3290-WT-G10,SF-MCS-3290-White-Gents-10,1,1,MARKING-CHARGES,,1,Marking,5
4-MCS-3290-WT-G10,SF-MCS-3290-White-Gents-10,1,1,5-CO03-0007,Raw material-Components-Rivets-7 MM RIVET BOTTOM,4,Marking,5
4-MCS-3290-WT-G10,SF-MCS-3290-White-Gents-10,1,1,4-FCM-3290-WT-G,Semi Finished-FC FOR MARKING-3290-White-Gents-G,2.4,Marking,5
4-MCS-3290-WT-G10,SF-MCS-3290-White-Gents-10,1,1,4-PCS1-3290-WT-G,Semi Finished-PC FOR STITCHING1-3290-White-Gents,1,Marking,5
4-PCS1-3290-BK-G,SF-PCS-3290-Black-Gents-G,1,1,PRINTING-CHARGES,,1,Printing,6
4-PCS1-3290-BK-G,SF-PCS-3290-Black-Gents-G,1,1,4-CCP1-3290-BK-G,Semi Finished-CC FOR PRINTING1-3290-Black-Gents-G,1,Printing,6
4-PCS1-3290-BR-G,SF-PCS-3290-Brown-Gents-G,1,1,4-CCP1-3290-BR-G,Semi Finished-CC FOR PRINTING1-3290-Brown-Gents-G,1,Printing,6
4-PCS1-3290-BR-G,SF-PCS-3290-Brown-Gents-G,1,1,PRINTING-CHARGES,,1,Printing,6
4-PCS1-3290-TA-G,SF-PCS1-3290-Tan-Gents,1,1,PRINTING-CHARGES,,1,Printing,6
4-PCS1-3290-TA-G,SF-PCS1-3290-Tan-Gents,1,1,4-CCP1-3290-TA-G,Semi Finished-CC FOR PRINTING1-3290-Tan-Gents,1,Printing,6
4-PCS1-3290-WT-G,SF-PCS1-3290-White-Gents,1,1,4-CCP1-3290-WT-G,Semi Finished-CC FOR PRINTING1-3290-White-Gents,1,Printing,6
4-PCS1-3290-WT-G,SF-PCS1-3290-White-Gents,1,1,PRINTING-CHARGES,,1,Printing,6
4-PCS-3290-BK-G06,SF-PCS-3290-Black-Gents-06,1,1,4-CCP-3290-BK-G06,Semi Finished-CC FOR PRINTING-3290-Black-Gents-06,1,Printing,6
4-PCS-3290-BK-G06,SF-PCS-3290-Black-Gents-06,1,1,PRINTING-CHARGES,,1,Printing,6
4-PCS-3290-BK-G07,SF-PCS-3290-Black-Gents-07,1,1,4-CCP-3290-BK-G07,Semi Finished-CC FOR PRINTING-3290-Black-Gents-07,1,Printing,6
4-PCS-3290-BK-G07,SF-PCS-3290-Black-Gents-07,1,1,PRINTING-CHARGES,,1,Printing,6
4-PCS-3290-BK-G08,SF-PCS-3290-Black-Gents-08,1,1,4-CCP-3290-BK-G08,Semi Finished-CC FOR PRINTING-3290-Black-Gents-08,1,Printing,6
4-PCS-3290-BK-G08,SF-PCS-3290-Black-Gents-08,1,1,PRINTING-CHARGES,,1,Printing,6
4-PCS-3290-BK-G09,SF-PCS-3290-Black-Gents-09,1,1,4-CCP-3290-BK-G09,Semi Finished-CC FOR PRINTING-3290-Black-Gents-09,1,Printing,6
4-PCS-3290-BK-G09,SF-PCS-3290-Black-Gents-09,1,1,PRINTING-CHARGES,,1,Printing,6
4-PCS-3290-BK-G10,SF-PCS-3290-Black-Gents-10,1,1,PRINTING-CHARGES,,1,Printing,6
4-PCS-3290-BK-G10,SF-PCS-3290-Black-Gents-10,1,1,4-CCP-3290-BK-G10,Semi Finished-CC FOR PRINTING-3290-Black-Gents-10,1,Printing,6
4-PCS-3290-BK-X11,SF-PCS-3290-Black-Giants-11,1,1,4-CCP-3290-BK-X11,Semi Finished-CC FOR PRINTING-3290-Black-Giants-11,1,Printing,6
4-PCS-3290-BK-X11,SF-PCS-3290-Black-Giants-11,1,1,PRINTING-CHARGES,,1,Printing,6
4-PCS-3290-BK-X12,SF-PCS-3290-Black-Giants-12,1,1,4-CCP-3290-BK-X12,Semi Finished-CC FOR PRINTING-3290-Black-Giants-12,1,Printing,6
4-PCS-3290-BK-X12,SF-PCS-3290-Black-Giants-12,1,1,PRINTING-CHARGES,,1,Printing,6
4-PCS-3290-BR-G06,SF-PCS-3290-Brown-Gents-06,1,1,PRINTING-CHARGES,,1,Printing,6
4-PCS-3290-BR-G06,SF-PCS-3290-Brown-Gents-06,1,1,4-CCP-3290-BR-G06,Semi Finished-CC FOR PRINTING-3290-Brown-Gents-06,1,Printing,6
4-PCS-3290-BR-G07,SF-PCS-3290-Brown-Gents-07,1,1,4-CCP-3290-BR-G07,Semi Finished-CC FOR PRINTING-3290-Brown-Gents-07,1,Printing,6
4-PCS-3290-BR-G07,SF-PCS-3290-Brown-Gents-07,1,1,PRINTING-CHARGES,,1,Printing,6
4-PCS-3290-BR-G08,SF-PCS-3290-Brown-Gents-08,1,1,PRINTING-CHARGES,,1,Printing,6
4-PCS-3290-BR-G08,SF-PCS-3290-Brown-Gents-08,1,1,4-CCP-3290-BR-G08,Semi Finished-CC FOR PRINTING-3290-Brown-Gents-08,1,Printing,6
4-PCS-3290-BR-G09,SF-PCS-3290-Brown-Gents-09,1,1,PRINTING-CHARGES,,1,Printing,6
4-PCS-3290-BR-G09,SF-PCS-3290-Brown-Gents-09,1,1,4-CCP-3290-BR-G09,Semi Finished-CC FOR PRINTING-3290-Brown-Gents-09,1,Printing,6
4-PCS-3290-BR-G10,SF-PCS-3290-Brown-Gents-10,1,1,4-CCP-3290-BR-G10,Semi Finished-CC FOR PRINTING-3290-Brown-Gents-10,1,Printing,6
4-PCS-3290-BR-G10,SF-PCS-3290-Brown-Gents-10,1,1,PRINTING-CHARGES,,1,Printing,6
4-PCS-3290-BR-X11,SF-PCS-3290-Brown-Giants-11,1,1,PRINTING-CHARGES,,1,Printing,6
4-PCS-3290-BR-X11,SF-PCS-3290-Brown-Giants-11,1,1,4-CCP-3290-BR-X11,Semi Finished-CC FOR PRINTING-3290-Brown-Giants-11,1,Printing,6
4-PCS-3290-BR-X12,SF-PCS-3290-Brown-Giants-12,1,1,PRINTING-CHARGES,,1,Printing,6
4-PCS-3290-BR-X12,SF-PCS-3290-Brown-Giants-12,1,1,4-CCP-3290-BR-X12,Semi Finished-CC FOR PRINTING-3290-Brown-Giants-12,1,Printing,6
4-PCS-3290-TA-G06,SF-PCS-3290-Tan-Gents-06,1,1,4-CCP-3290-TA-G06,Semi Finished-CC FOR PRINTING-3290-Tan-Gents-06,1,Printing,6
4-PCS-3290-TA-G06,SF-PCS-3290-Tan-Gents-06,1,1,PRINTING-CHARGES,,1,Printing,6
4-PCS-3290-TA-G07,SF-PCS-3290-Tan-Gents-07,1,1,4-CCP-3290-TA-G07,Semi Finished-CC FOR PRINTING-3290-Tan-Gents-07,1,Printing,6
4-PCS-3290-TA-G07,SF-PCS-3290-Tan-Gents-07,1,1,PRINTING-CHARGES,,1,Printing,6
4-PCS-3290-TA-G08,SF-PCS-3290-Tan-Gents-08,1,1,PRINTING-CHARGES,,1,Printing,6
4-PCS-3290-TA-G08,SF-PCS-3290-Tan-Gents-08,1,1,4-CCP-3290-TA-G08,Semi Finished-CC FOR PRINTING-3290-Tan-Gents-08,1,Printing,6
4-PCS-3290-TA-G09,SF-PCS-3290-Tan-Gents-09,1,1,PRINTING-CHARGES,,1,Printing,6
4-PCS-3290-TA-G09,SF-PCS-3290-Tan-Gents-09,1,1,4-CCP-3290-TA-G09,Semi Finished-CC FOR PRINTING-3290-Tan-Gents-09,1,Printing,6
4-PCS-3290-TA-G10,SF-PCS-3290-Tan-Gents-10,1,1,4-CCP-3290-TA-G10,Semi Finished-CC FOR PRINTING-3290-Tan-Gents-10,1,Printing,6
4-PCS-3290-TA-G10,SF-PCS-3290-Tan-Gents-10,1,1,PRINTING-CHARGES,,1,Printing,6
4-PCS-3290-TA-X11,SF-PCS-3290-Tan-Giants-11,1,1,PRINTING-CHARGES,,1,Printing,6
4-PCS-3290-TA-X11,SF-PCS-3290-Tan-Giants-11,1,1,4-CCP-3290-TA-X11,Semi Finished-CC FOR PRINTING-3290-Tan-Giants-11,1,Printing,6
4-PCS-3290-TA-X12,SF-PCS-3290-Tan-Giants-12,1,1,PRINTING-CHARGES,,1,Printing,6
4-PCS-3290-TA-X12,SF-PCS-3290-Tan-Giants-12,1,1,4-CCP-3290-TA-X12,Semi Finished-CC FOR PRINTING-3290-Tan-Giants-12,1,Printing,6
4-PCS-3290-WT-G06,SF-PCS-3290-White-Gents-06,1,1,PRINTING-CHARGES,,1,Printing,6
4-PCS-3290-WT-G06,SF-PCS-3290-White-Gents-06,1,1,4-CCP-3290-WT-G06,Semi Finished-CC FOR PRINTING-3290-White-Gents-06,1,Printing,6
4-PCS-3290-WT-G07,SF-PCS-3290-White-Gents-07,1,1,PRINTING-CHARGES,,1,Printing,6
4-PCS-3290-WT-G07,SF-PCS-3290-White-Gents-07,1,1,4-CCP-3290-WT-G07,Semi Finished-CC FOR PRINTING-3290-White-Gents-07,1,Printing,6
4-PCS-3290-WT-G08,SF-PCS-3290-White-Gents-08,1,1,PRINTING-CHARGES,,1,Printing,6
4-PCS-3290-WT-G08,SF-PCS-3290-White-Gents-08,1,1,4-CCP-3290-WT-G08,Semi Finished-CC FOR PRINTING-3290-White-Gents-08,1,Printing,6
4-PCS-3290-WT-G09,SF-PCS-3290-White-Gents-09,1,1,PRINTING-CHARGES,,1,Printing,6
4-PCS-3290-WT-G09,SF-PCS-3290-White-Gents-09,1,1,4-CCP-3290-WT-G09,Semi Finished-CC FOR PRINTING-3290-White-Gents-09,1,Printing,6
4-PCS-3290-WT-G10,SF-PCS-3290-White-Gents-10,1,1,PRINTING-CHARGES,,1,Printing,6
4-PCS-3290-WT-G10,SF-PCS-3290-White-Gents-10,1,1,4-CCP-3290-WT-G10,Semi Finished-CC FOR PRINTING-3290-White-Gents-10,1,Printing,6
4-FCM-3290-BK-G,SF-FCM-3290-Black-Gents-G,1,1,4-SCF-3290-BK-G,Semi Finished-SC FOR FOLDING-3290-Black-Gents-G,1,Folding,7
4-FCM-3290-BK-G,SF-FCM-3290-Black-Gents-G,1,1,6-ADH-0032,CONSUMABLES-Adhesive-Adhesive-BOSTIC 1815,0.0066,Folding,7
4-FCM-3290-BR-G,SF-FCM-3290-Brown-Gents-G,1,1,4-SCF-3290-BR-G,Semi Finished-SC FOR FOLDING-3290-Brown-Gents-G,1,Folding,7
4-FCM-3290-BR-G,SF-FCM-3290-Brown-Gents-G,1,1,6-ADH-0032,CONSUMABLES-Adhesive-Adhesive-BOSTIC 1815,0.0066,Folding,7
4-FCM-3290-TA-G,SF-FCM-3290-Tan-Gents-G,1,1,6-ADH-0032,CONSUMABLES-Adhesive-Adhesive-BOSTIC 1815,0.0066,Folding,7
4-FCM-3290-TA-G,SF-FCM-3290-Tan-Gents-G,1,1,4-SCF-3290-TA-G,Semi Finished-SC FOR FOLDING-3290-Tan-Gents-G,1,Folding,7
4-FCM-3290-WT-G,SF-FCM-3290-White-Gents-G,1,1,4-SCF-3290-WT-G,Semi Finished-SC FOR FOLDING-3290-White-Gents-G,1,Folding,7
4-FCM-3290-WT-G,SF-FCM-3290-White-Gents-G,1,1,6-ADH-0032,CONSUMABLES-Adhesive-Adhesive-BOSTIC 1815,0.0066,Folding,7
4-SCF-3290-BK-G,SF-SCF-3290-Black-Gents-G,1,1,5-NL06-0241,Raw material-Non leather-Pasted Rexin-A0713/R8/BLACK/1007/1MM-PASTED,0.0385,Slitting,8
4-SCF-3290-BK-G,SF-SCF-3290-Black-Gents-G,1,1,SLITT-OH,,1,Slitting,8
4-SCF-3290-BR-G,SF-SCF-3290-Brown-Gents-G,1,1,SLITT-OH,,1,Slitting,8
4-SCF-3290-BR-G,SF-SCF-3290-Brown-Gents-G,1,1,5-NL06-0239,Raw material-Non leather-Pasted Rexin-A0713/GM/BRN/006/2173/1MM-PASTED,0.0385,Slitting,8
4-SCF-3290-TA-G,SF-SCF-3290-Tan-Gents-G,1,1,SLITT-OH,,1,Slitting,8
4-SCF-3290-TA-G,SF-SCF-3290-Tan-Gents-G,1,1,5-NL06-0299,Raw material-Non leather-Pasted Rexin-A0713E/GM/TN 013/JE 99/PUL/2173/1 mm PASTED,0.0385,Slitting,8
4-SCF-3290-WT-G,SF-SCF-3290-White-Gents-G,1,1,SLITT-OH,,1,Slitting,8
4-SCF-3290-WT-G,SF-SCF-3290-White-Gents-G,1,1,5-NL06-0242,Raw material-Non leather-Pasted Rexin-A0713/R8/WHITE/054/1007/1MM-PASTED,0.0385,Slitting,8
2-FB-8125-NB-L1,Footwear-Pride-8125-Navy Blue-Ladies-5X9,30,1,3-FB-8125-NB-L07,FG SC-Fortune Kinaloor-8125-Navy Blue-Ladies-07,6,Master_Carton_Packing,1
2-FB-8125-NB-L1,Footwear-Pride-8125-Navy Blue-Ladies-5X9,30,1,7-AT-0015,Packing Materials-Adhesive Tape-Adhesive Tape-Bopp Tape(Transparent)VKC Printed - 72 Mm x 650 Mtr,1.86,Master_Carton_Packing,1
2-FB-8125-NB-L1,Footwear-Pride-8125-Navy Blue-Ladies-5X9,30,1,3-FB-8125-NB-L06,FG SC-Fortune Kinaloor-8125-Navy Blue-Ladies-06,6,Master_Carton_Packing,1
2-FB-8125-NB-L1,Footwear-Pride-8125-Navy Blue-Ladies-5X9,30,1,3-FB-8125-NB-L08,FG SC-Fortune Kinaloor-8125-Navy Blue-Ladies-08,6,Master_Carton_Packing,1
2-FB-8125-NB-L1,Footwear-Pride-8125-Navy Blue-Ladies-5X9,30,1,3-FB-8125-NB-L09,FG SC-Fortune Kinaloor-8125-Navy Blue-Ladies-09,6,Master_Carton_Packing,1
2-FB-8125-NB-L1,Footwear-Pride-8125-Navy Blue-Ladies-5X9,30,1,7-BT-0001,PACKING MATERIAL-Box Strap-Box Belt 12 MM,3.5,Master_Carton_Packing,1
2-FB-8125-NB-L1,Footwear-Pride-8125-Navy Blue-Ladies-5X9,30,1,7-MC-0332,Packing Materials-Master Carton-Master Carton Pride Ladies PL2 (5x9),1,Master_Carton_Packing,1
2-FB-8125-NB-L1,Footwear-Pride-8125-Navy Blue-Ladies-5X9,30,1,3-FB-8125-NB-L05,FG SC-Fortune Kinaloor-8125-Navy Blue-Ladies-05,6,Master_Carton_Packing,1
2-FB-8125-NB-L1,Footwear-Pride-8125-Navy Blue-Ladies-5X9,30,1,7-PS-0050,Packing Materials-Paper Stickers-DT PLAIN STICKER 40X60,1,Master_Carton_Packing,1
2-FB-8125-NB-L1,Footwear-Pride-8125-Navy Blue-Ladies-5X9,30,1,7-PS-0051,"Packing Materials-Paper Stickers-Master Carton Color Sticker 4""x6"" (Plain)",1,Master_Carton_Packing,1
2-FB-8125-NB-L1,Footwear-Pride-8125-Navy Blue-Ladies-5X9,30,1,FGMC-OH,,30,Master_Carton_Packing,1
2-FB-8125-NB-L2,Footwear-Pride-8125-Navy Blue-Ladies-5X8,30,1,7-BT-0001,PACKING MATERIAL-Box Strap-Box Belt 12 MM,3.5,Master_Carton_Packing,1
2-FB-8125-NB-L2,Footwear-Pride-8125-Navy Blue-Ladies-5X8,30,1,7-MC-0332,Packing Materials-Master Carton-Master Carton Pride Ladies PL2 (5x9),1,Master_Carton_Packing,1
2-FB-8125-NB-L2,Footwear-Pride-8125-Navy Blue-Ladies-5X8,30,1,3-FB-8125-NB-L07,FG SC-Fortune Kinaloor-8125-Navy Blue-Ladies-07,7,Master_Carton_Packing,1
2-FB-8125-NB-L2,Footwear-Pride-8125-Navy Blue-Ladies-5X8,30,1,3-FB-8125-NB-L08,FG SC-Fortune Kinaloor-8125-Navy Blue-Ladies-08,7,Master_Carton_Packing,1
2-FB-8125-NB-L2,Footwear-Pride-8125-Navy Blue-Ladies-5X8,30,1,7-PS-0051,"Packing Materials-Paper Stickers-Master Carton Color Sticker 4""x6"" (Plain)",1,Master_Carton_Packing,1
2-FB-8125-NB-L2,Footwear-Pride-8125-Navy Blue-Ladies-5X8,30,1,7-AT-0015,Packing Materials-Adhesive Tape-Adhesive Tape-Bopp Tape(Transparent)VKC Printed - 72 Mm x 650 Mtr,1.86,Master_Carton_Packing,1
2-FB-8125-NB-L2,Footwear-Pride-8125-Navy Blue-Ladies-5X8,30,1,3-FB-8125-NB-L05,FG SC-Fortune Kinaloor-8125-Navy Blue-Ladies-05,8,Master_Carton_Packing,1
2-FB-8125-NB-L2,Footwear-Pride-8125-Navy Blue-Ladies-5X8,30,1,3-FB-8125-NB-L06,FG SC-Fortune Kinaloor-8125-Navy Blue-Ladies-06,8,Master_Carton_Packing,1
2-FB-8125-NB-L2,Footwear-Pride-8125-Navy Blue-Ladies-5X8,30,1,7-PS-0050,Packing Materials-Paper Stickers-DT PLAIN STICKER 40X60,1,Master_Carton_Packing,1
2-FB-8125-NB-L2,Footwear-Pride-8125-Navy Blue-Ladies-5X8,30,1,FGMC-OH,,30,Master_Carton_Packing,1
2-FB-8125-NB-L4,Footwear-Pride-8125-Navy Blue-Ladies-7X9,30,1,7-PS-0051,"Packing Materials-Paper Stickers-Master Carton Color Sticker 4""x6"" (Plain)",1,Master_Carton_Packing,1
2-FB-8125-NB-L4,Footwear-Pride-8125-Navy Blue-Ladies-7X9,30,1,FGMC-OH,,30,Master_Carton_Packing,1
2-FB-8125-NB-L4,Footwear-Pride-8125-Navy Blue-Ladies-7X9,30,1,7-AT-0015,Packing Materials-Adhesive Tape-Adhesive Tape-Bopp Tape(Transparent)VKC Printed - 72 Mm x 650 Mtr,1.86,Master_Carton_Packing,1
2-FB-8125-NB-L4,Footwear-Pride-8125-Navy Blue-Ladies-7X9,30,1,3-FB-8125-NB-L07,FG SC-Fortune Kinaloor-8125-Navy Blue-Ladies-07,10,Master_Carton_Packing,1
2-FB-8125-NB-L4,Footwear-Pride-8125-Navy Blue-Ladies-7X9,30,1,7-PS-0050,Packing Materials-Paper Stickers-DT PLAIN STICKER 40X60,1,Master_Carton_Packing,1
2-FB-8125-NB-L4,Footwear-Pride-8125-Navy Blue-Ladies-7X9,30,1,3-FB-8125-NB-L08,FG SC-Fortune Kinaloor-8125-Navy Blue-Ladies-08,10,Master_Carton_Packing,1
2-FB-8125-NB-L4,Footwear-Pride-8125-Navy Blue-Ladies-7X9,30,1,3-FB-8125-NB-L09,FG SC-Fortune Kinaloor-8125-Navy Blue-Ladies-09,10,Master_Carton_Packing,1
2-FB-8125-NB-L4,Footwear-Pride-8125-Navy Blue-Ladies-7X9,30,1,7-BT-0001,PACKING MATERIAL-Box Strap-Box Belt 12 MM,3.5,Master_Carton_Packing,1
2-FB-8125-NB-L4,Footwear-Pride-8125-Navy Blue-Ladies-7X9,30,1,7-MC-0332,Packing Materials-Master Carton-Master Carton Pride Ladies PL2 (5x9),1,Master_Carton_Packing,1
2-FB-8125-NB-L5,Footwear-Pride-8125-Navy Blue-Ladies-6X9,30,1,7-BT-0001,PACKING MATERIAL-Box Strap-Box Belt 12 MM,3.5,Master_Carton_Packing,1
2-FB-8125-NB-L5,Footwear-Pride-8125-Navy Blue-Ladies-6X9,30,1,7-MC-0332,Packing Materials-Master Carton-Master Carton Pride Ladies PL2 (5x9),1,Master_Carton_Packing,1
2-FB-8125-NB-L5,Footwear-Pride-8125-Navy Blue-Ladies-6X9,30,1,3-FB-8125-NB-L08,FG SC-Fortune Kinaloor-8125-Navy Blue-Ladies-08,7,Master_Carton_Packing,1
2-FB-8125-NB-L5,Footwear-Pride-8125-Navy Blue-Ladies-6X9,30,1,3-FB-8125-NB-L09,FG SC-Fortune Kinaloor-8125-Navy Blue-Ladies-09,7,Master_Carton_Packing,1
2-FB-8125-NB-L5,Footwear-Pride-8125-Navy Blue-Ladies-6X9,30,1,3-FB-8125-NB-L06,FG SC-Fortune Kinaloor-8125-Navy Blue-Ladies-06,8,Master_Carton_Packing,1
2-FB-8125-NB-L5,Footwear-Pride-8125-Navy Blue-Ladies-6X9,30,1,7-AT-0015,Packing Materials-Adhesive Tape-Adhesive Tape-Bopp Tape(Transparent)VKC Printed - 72 Mm x 650 Mtr,1.86,Master_Carton_Packing,1
2-FB-8125-NB-L5,Footwear-Pride-8125-Navy Blue-Ladies-6X9,30,1,7-PS-0050,Packing Materials-Paper Stickers-DT PLAIN STICKER 40X60,1,Master_Carton_Packing,1
2-FB-8125-NB-L5,Footwear-Pride-8125-Navy Blue-Ladies-6X9,30,1,3-FB-8125-NB-L07,FG SC-Fortune Kinaloor-8125-Navy Blue-Ladies-07,8,Master_Carton_Packing,1
2-FB-8125-NB-L5,Footwear-Pride-8125-Navy Blue-Ladies-6X9,30,1,7-PS-0051,"Packing Materials-Paper Stickers-Master Carton Color Sticker 4""x6"" (Plain)",1,Master_Carton_Packing,1
2-FB-8125-NB-L5,Footwear-Pride-8125-Navy Blue-Ladies-6X9,30,1,FGMC-OH,,30,Master_Carton_Packing,1
2-FB-8125-NB-L8,Footwear-Pride-8125-Navy Blue-Ladies-5X7,30,1,FGMC-OH,,30,Master_Carton_Packing,1
2-FB-8125-NB-L8,Footwear-Pride-8125-Navy Blue-Ladies-5X7,30,1,7-PS-0050,Packing Materials-Paper Stickers-DT PLAIN STICKER 40X60,1,Master_Carton_Packing,1
2-FB-8125-NB-L8,Footwear-Pride-8125-Navy Blue-Ladies-5X7,30,1,3-FB-8125-NB-L07,FG SC-Fortune Kinaloor-8125-Navy Blue-Ladies-07,10,Master_Carton_Packing,1
2-FB-8125-NB-L8,Footwear-Pride-8125-Navy Blue-Ladies-5X7,30,1,7-AT-0015,Packing Materials-Adhesive Tape-Adhesive Tape-Bopp Tape(Transparent)VKC Printed - 72 Mm x 650 Mtr,1.86,Master_Carton_Packing,1
2-FB-8125-NB-L8,Footwear-Pride-8125-Navy Blue-Ladies-5X7,30,1,7-PS-0051,"Packing Materials-Paper Stickers-Master Carton Color Sticker 4""x6"" (Plain)",1,Master_Carton_Packing,1
2-FB-8125-NB-L8,Footwear-Pride-8125-Navy Blue-Ladies-5X7,30,1,3-FB-8125-NB-L05,FG SC-Fortune Kinaloor-8125-Navy Blue-Ladies-05,10,Master_Carton_Packing,1
2-FB-8125-NB-L8,Footwear-Pride-8125-Navy Blue-Ladies-5X7,30,1,3-FB-8125-NB-L06,FG SC-Fortune Kinaloor-8125-Navy Blue-Ladies-06,10,Master_Carton_Packing,1
2-FB-8125-NB-L8,Footwear-Pride-8125-Navy Blue-Ladies-5X7,30,1,7-MC-0332,Packing Materials-Master Carton-Master Carton Pride Ladies PL2 (5x9),1,Master_Carton_Packing,1
2-FB-8125-NB-L8,Footwear-Pride-8125-Navy Blue-Ladies-5X7,30,1,7-BT-0001,PACKING MATERIAL-Box Strap-Box Belt 12 MM,3.5,Master_Carton_Packing,1
2-FB-8125Z-NB-L1,Footwear-PRIDE-8125Z-Navy Blue-Ladies-5X9-Export,12,1,3-FB-8125Z-NB-L08,FG SC-Fortune Kinaloor-8125Z-Navy Blue-Ladies-08-Export,2,Master_Carton_Packing,1
2-FB-8125Z-NB-L1,Footwear-PRIDE-8125Z-Navy Blue-Ladies-5X9-Export,12,1,3-FB-8125Z-NB-L06,FG SC-Fortune Kinaloor-8125Z-Navy Blue-Ladies-06-Export,3,Master_Carton_Packing,1
2-FB-8125Z-NB-L1,Footwear-PRIDE-8125Z-Navy Blue-Ladies-5X9-Export,12,1,7-PS-0038,PACKING MATERIAL-Paper Stickers-EXPORT CARTON STICKER 4X10,1,Master_Carton_Packing,1
